0041000014610LP C-S CY SP I-MX HTY CH 3'S  GROZ    0001800001000010000000116
0041000014620LP C-S CY SP I-MX HVT VG 3'S  GROZ    0002400001000010000000116
0041000014630LP C-S CY SP I-MX VA PEA 3'S  GROZ    0003200001000010000000116
0041000014660LP C-S SP I-MX CH VG 4'S      GROZ    0001500001000010000000116
0041000014670LP C-S SP I-MX VG BF 4'S      GROZ    0002000001000010000000116
0041000014690LP C-B SP I-MX CH 8'S         GROZ    0001600001000010000000116
0041000014740LP C-S SP I-MX RING NDL 4'S   GROZ    0001800001000010000000116
0041000014800LP C-S SP I-MX CH NDL/MT 4'S  GROZ    0001600001000010000000116
0041000014820LP C-S SP I-MX TOM 4'S        GROZ    0003000001000010000000116
0041000014830LP C-S SP I-MX ON 4'S         GROZ    0001000001000010000000116
0041000014840LP C-S SP I-MX GRN PEA 4'S    GROZ    0003600001000010000000116
0041000014850LP C-S SP I-MX CR CH 4'S      GROZ    0002400001000010000000116
0041000014860LP C-S SP I-MX CR MR 4'S      GROZ    0002300001000010000000116
0041000014880LP C-S SP I-MX SPRING VG 4'S  GROZ    0001700001000010000000116
0041000014890LP C-S SP I-MX CH RCE 4'S     GROZ    0001600001000010000000116
0041000016500LP C-S L SP I-MX LEMON CH 3'S GROZ    0001200001000010000000116
0041000016510LP C-S L SP I-MX O O VG 3'S   GROZ    0000750001000010000000116
0041000016520LP C-S L SP I-MX TOM&HERB 3'S GROZ    0001800001000010000000116
0041000016530LP C-S L SP I-MX CR CH FL 3'S GROZ    0001200001000010000000116
0041000016560LP C-S L SP I-MX GL CR BRC 3'SGROZ    0001800001000010000000116
0041000021020LP SP R-MX O CH NDL           GROZ    0003000001000010000000116
0041000021040LP SP R-MX O BF NDL           GROZ    0003000001000010000000116
0041000021060LP SP R-MX O PK NDL           GROZ    0003000001000010000000116
0041000021080LP SP R-MX O TERIYAKI NDL     GROZ    0003000001000010000000116
